drill,hole,hybrid_mse,prediction,label
drill_4mm_04,47,24.248952865600586,1,1
drill_4mm_04,48,17.843381881713867,1,1
drill_4mm_04,49,28.652265548706055,1,1
drill_4mm_04,50,19.134231567382812,1,1
drill_4mm_04,51,17.728242874145508,1,1
drill_4mm_05,1,0.0,0,0
drill_4mm_05,2,0.0,0,0
drill_4mm_05,3,0.0,0,0
drill_4mm_05,4,0.0,0,0
drill_4mm_05,5,0.0,0,0
drill_4mm_05,6,0.0,0,0
drill_4mm_05,7,0.0,0,0
drill_4mm_05,8,0.0,0,0
drill_4mm_05,9,0.0,0,0
drill_4mm_05,10,0.9602140784263611,0,0
drill_4mm_05,11,1.8588794469833374,0,0
drill_4mm_05,12,2.1981332302093506,0,0
drill_4mm_05,13,3.0250518321990967,0,0
drill_4mm_05,14,4.492197036743164,0,0
drill_4mm_05,15,5.132395267486572,0,0
drill_4mm_05,16,5.7932281494140625,0,0
drill_4mm_05,17,7.201135158538818,0,0
drill_4mm_05,18,7.679393291473389,1,0
drill_4mm_05,19,8.156105041503906,1,0
drill_4mm_05,20,9.268845558166504,1,0
drill_4mm_05,21,9.512048721313477,1,0
drill_4mm_05,22,11.697153091430664,1,0
drill_4mm_05,23,12.879528045654297,1,0
drill_4mm_05,24,12.96889877319336,1,0
drill_4mm_05,25,13.550671577453613,1,0
drill_4mm_05,26,13.543214797973633,1,0
drill_4mm_05,27,30.297119140625,1,0
drill_4mm_05,28,42.713314056396484,1,0
drill_4mm_05,29,16.028034210205078,1,0
drill_4mm_05,30,61.39204025268555,1,0
drill_4mm_05,31,55.88050079345703,1,0
drill_4mm_05,32,36.10734558105469,1,0
drill_4mm_05,33,36.33837127685547,1,0
drill_4mm_05,34,11.712202072143555,1,0
drill_4mm_05,35,12.233131408691406,1,0
drill_4mm_05,36,9.784799575805664,1,0
drill_4mm_05,37,10.974127769470215,1,0
drill_4mm_05,38,9.166431427001953,1,0
drill_4mm_05,39,6.732335090637207,1,0
drill_4mm_05,40,11.004880905151367,1,0
drill_4mm_05,41,8.981558799743652,1,0
