drill,hole,hybrid_mse,adaptive_threshold,prediction,label,drill_lead_time
drill_4mm_08_batch_00_collet_1_31-01-2025,6,0.0,2.6268868446350098,0.0,0,3
drill_4mm_08_batch_00_collet_1_31-01-2025,7,0.0,2.6268868446350098,0.0,0,3
drill_4mm_08_batch_00_collet_1_31-01-2025,8,0.0,2.6268868446350098,0.0,0,3
drill_4mm_08_batch_00_collet_1_31-01-2025,9,0.0,2.6268868446350098,0.0,0,3
drill_4mm_08_batch_00_collet_1_31-01-2025,10,2.6268868446350098,2.6268868446350098,0.0,0,3
drill_4mm_08_batch_00_collet_1_31-01-2025,11,6.833978652954102,2.6268868446350098,0.0,0,3
drill_4mm_08_batch_00_collet_1_31-01-2025,12,5.757302284240723,2.6268868446350098,0.0,0,3
drill_4mm_08_batch_00_collet_1_31-01-2025,13,9.971384048461914,2.6268868446350098,0.0,0,3
drill_4mm_08_batch_00_collet_1_31-01-2025,14,9.634705543518066,2.6268868446350098,0.0,0,3
drill_4mm_08_batch_00_collet_1_31-01-2025,15,14.880579948425293,2.6268868446350098,0.0,0,3
drill_4mm_08_batch_00_collet_1_31-01-2025,16,15.900093078613281,2.6268868446350098,0.0,0,3
drill_4mm_08_batch_00_collet_1_31-01-2025,17,13.021363258361816,2.6268868446350098,0.0,0,3
drill_4mm_08_batch_00_collet_1_31-01-2025,18,9.755828857421875,2.6268868446350098,1.0,1,3
drill_4mm_08_batch_00_collet_1_31-01-2025,19,20.9970703125,2.6268868446350098,1.0,1,3
drill_4mm_08_batch_00_collet_1_31-01-2025,20,19.19480323791504,2.6268868446350098,1.0,1,3
drill_4mm_08_batch_00_collet_1_31-01-2025,21,18.00816535949707,2.6268868446350098,1.0,1,3
drill_4mm_09_batch_00_collet_1_31-01-2025,1,0.0,3.3395557403564453,0.0,0,33
drill_4mm_09_batch_00_collet_1_31-01-2025,2,0.0,3.3395557403564453,0.0,0,33
drill_4mm_09_batch_00_collet_1_31-01-2025,3,0.0,3.3395557403564453,0.0,0,33
drill_4mm_09_batch_00_collet_1_31-01-2025,4,0.0,3.3395557403564453,0.0,0,33
drill_4mm_09_batch_00_collet_1_31-01-2025,5,0.0,3.3395557403564453,0.0,0,33
drill_4mm_09_batch_00_collet_1_31-01-2025,6,0.0,3.3395557403564453,0.0,0,33
drill_4mm_09_batch_00_collet_1_31-01-2025,7,0.0,3.3395557403564453,0.0,0,33
drill_4mm_09_batch_00_collet_1_31-01-2025,8,0.0,3.3395557403564453,0.0,0,33
drill_4mm_09_batch_00_collet_1_31-01-2025,9,0.0,3.3395557403564453,0.0,0,33
drill_4mm_09_batch_00_collet_1_31-01-2025,10,3.3395557403564453,3.3395557403564453,0.0,0,33
drill_4mm_09_batch_00_collet_1_31-01-2025,11,5.860150337219238,3.3395557403564453,0.0,0,33
drill_4mm_09_batch_00_collet_1_31-01-2025,12,9.659427642822266,3.3395557403564453,0.0,0,33
drill_4mm_09_batch_00_collet_1_31-01-2025,13,18.671506881713867,3.3395557403564453,0.0,0,33
drill_4mm_09_batch_00_collet_1_31-01-2025,14,21.162675857543945,3.3395557403564453,0.0,0,33
drill_4mm_09_batch_00_collet_1_31-01-2025,15,45.723060607910156,3.3395557403564453,0.0,0,33
drill_4mm_09_batch_00_collet_1_31-01-2025,16,129.16453552246094,3.3395557403564453,0.0,0,33
drill_4mm_09_batch_00_collet_1_31-01-2025,17,267.3547668457031,3.3395557403564453,0.0,0,33
drill_4mm_09_batch_00_collet_1_31-01-2025,18,286.33465576171875,3.3395557403564453,1.0,0,33
