drill,hole,hybrid_mse,prediction,label
drill_4mm_16,28,308.09552001953125,1,0
drill_4mm_16,29,241.9479522705078,1,0
drill_4mm_16,30,303.317138671875,1,0
drill_4mm_16,31,262.138427734375,1,0
drill_4mm_16,32,369.22955322265625,1,0
drill_4mm_16,33,259.3508605957031,1,0
drill_4mm_16,34,347.6271667480469,1,0
drill_4mm_16,35,383.81561279296875,1,0
drill_4mm_16,36,388.4018249511719,1,0
drill_4mm_16,37,206.1884002685547,1,0
drill_4mm_16,38,269.2186279296875,1,0
drill_4mm_16,39,239.9339141845703,1,0
drill_4mm_16,40,166.6713409423828,1,0
drill_4mm_16,41,230.62542724609375,1,0
drill_4mm_16,42,271.5040283203125,1,0
drill_4mm_16,43,265.892333984375,1,0
drill_4mm_16,44,245.9027099609375,1,1
drill_4mm_16,45,351.964111328125,1,1
drill_4mm_16,46,234.3142852783203,1,1
drill_4mm_16,47,135.60862731933594,1,1
drill_4mm_16,48,133.39292907714844,1,1
drill_4mm_16,49,264.5549621582031,1,1
drill_4mm_16,50,164.35360717773438,1,1
drill_4mm_16,51,163.69601440429688,1,1
drill_4mm_16,52,612.822998046875,1,1
drill_4mm_16,53,214.9921112060547,1,1
drill_4mm_17,1,0.0,0,0
drill_4mm_17,2,0.0,0,0
drill_4mm_17,3,0.0,0,0
drill_4mm_17,4,0.0,0,0
drill_4mm_17,5,0.0,0,0
drill_4mm_17,6,0.0,0,0
drill_4mm_17,7,0.0,0,0
drill_4mm_17,8,0.0,0,0
drill_4mm_17,9,0.0,0,0
drill_4mm_17,10,1.6302909851074219,0,0
drill_4mm_17,11,2.2146294116973877,0,0
drill_4mm_17,12,3.3146519660949707,0,0
drill_4mm_17,13,5.170726299285889,0,0
drill_4mm_17,14,8.307218551635742,0,0
drill_4mm_17,15,12.284683227539062,0,0
drill_4mm_17,16,12.098962783813477,0,0
drill_4mm_17,17,14.469152450561523,0,0
drill_4mm_17,18,12.084365844726562,1,0
drill_4mm_17,19,5.920640468597412,1,0
drill_4mm_17,20,8.236926078796387,1,0
drill_4mm_17,21,8.095627784729004,1,0
drill_4mm_17,22,5.1210761070251465,1,0
drill_4mm_17,23,5.454959392547607,1,0
drill_4mm_17,24,5.243094444274902,1,0
drill_4mm_17,25,5.600858211517334,1,0
drill_4mm_17,26,6.046694755554199,1,0
drill_4mm_17,27,5.304609775543213,1,0
drill_4mm_17,28,5.469920635223389,1,0
drill_4mm_17,29,5.4004974365234375,1,1
drill_4mm_17,30,5.2028889656066895,1,1
drill_4mm_17,31,5.3559417724609375,1,1
drill_4mm_17,32,6.053490161895752,1,1
drill_4mm_17,33,6.8491902351379395,1,1
drill_4mm_17,34,6.233880996704102,1,1
drill_4mm_17,35,8.195958137512207,1,1
drill_4mm_18,1,0.0,0,0
drill_4mm_18,2,0.0,0,0
drill_4mm_18,3,0.0,0,0
drill_4mm_18,4,0.0,0,0
drill_4mm_18,5,0.0,0,0
drill_4mm_18,6,0.0,0,0
drill_4mm_18,7,0.0,0,0
drill_4mm_18,8,0.0,0,0
drill_4mm_18,9,0.0,0,0
drill_4mm_18,10,1.23348069190979,0,0
drill_4mm_18,11,1.4256069660186768,0,0
drill_4mm_18,12,2.09639310836792,0,0
drill_4mm_18,13,4.812465190887451,0,0
drill_4mm_18,14,5.863264560699463,0,0
drill_4mm_18,15,6.494326114654541,0,0
drill_4mm_18,16,6.511471748352051,0,0
drill_4mm_18,17,6.943997859954834,0,0
drill_4mm_18,18,7.117343425750732,1,0
drill_4mm_18,19,7.637232780456543,1,0
drill_4mm_18,20,7.705589771270752,1,0
drill_4mm_18,21,7.8015265464782715,1,0
drill_4mm_18,22,8.87320613861084,1,0
drill_4mm_18,23,7.135774612426758,1,0
drill_4mm_18,24,8.769192695617676,1,1
drill_4mm_18,25,8.43441104888916,1,1
drill_4mm_18,26,9.841336250305176,1,1
drill_4mm_18,27,9.719691276550293,1,1
drill_4mm_18,28,10.139856338500977,1,1
drill_4mm_19,1,0.0,0,0
drill_4mm_19,2,0.0,0,0
drill_4mm_19,3,0.0,0,0
drill_4mm_19,4,0.0,0,0
drill_4mm_19,5,0.0,0,0
drill_4mm_19,6,0.0,0,0
drill_4mm_19,7,0.0,0,0
drill_4mm_19,8,0.0,0,0
drill_4mm_19,9,0.0,0,0
drill_4mm_19,10,1.2233015298843384,0,0
drill_4mm_19,11,1.469442367553711,0,0
drill_4mm_19,12,2.3830947875976562,0,0
drill_4mm_19,13,3.4914660453796387,0,0
drill_4mm_19,14,7.315061092376709,0,0
drill_4mm_19,15,9.091989517211914,0,0
drill_4mm_19,16,14.480255126953125,0,0
drill_4mm_19,17,14.991122245788574,0,0
drill_4mm_19,18,6.384741306304932,1,0
drill_4mm_19,19,6.559240341186523,1,0
drill_4mm_19,20,6.343480110168457,1,0
drill_4mm_19,21,6.790689945220947,1,1
drill_4mm_19,22,12.513508796691895,1,1
drill_4mm_19,23,12.842859268188477,1,1
drill_4mm_19,24,16.382734298706055,1,1
drill_4mm_20,1,0.0,0,0
drill_4mm_20,2,0.0,0,0
drill_4mm_20,3,0.0,0,0
drill_4mm_20,4,0.0,0,0
drill_4mm_20,5,0.0,0,0
drill_4mm_20,6,0.0,0,0
drill_4mm_20,7,0.0,0,0
drill_4mm_20,8,0.0,0,0
drill_4mm_20,9,0.0,0,0
drill_4mm_20,10,3.036242723464966,0,0
drill_4mm_20,11,4.215793609619141,0,0
drill_4mm_20,12,6.619745254516602,0,0
drill_4mm_20,13,10.338098526000977,0,0
drill_4mm_20,14,12.755331993103027,0,0
drill_4mm_20,15,11.837098121643066,0,0
drill_4mm_20,16,15.159343719482422,0,0
drill_4mm_20,17,14.8997163772583,0,0
drill_4mm_20,18,17.09197425842285,1,0
drill_4mm_20,19,14.391276359558105,1,0
drill_4mm_20,20,18.20973777770996,1,0
drill_4mm_20,21,19.267486572265625,1,0
drill_4mm_20,22,28.050600051879883,1,0
drill_4mm_20,23,17.380258560180664,1,0
drill_4mm_20,24,17.598783493041992,1,0
drill_4mm_20,25,17.004806518554688,1,0
drill_4mm_20,26,23.73912811279297,1,0
drill_4mm_20,27,23.657207489013672,1,0
drill_4mm_20,28,21.98119354248047,1,0
drill_4mm_20,29,23.237323760986328,1,0
drill_4mm_20,30,20.147045135498047,1,0
drill_4mm_20,31,21.103288650512695,1,0
drill_4mm_20,32,20.83203125,1,0
drill_4mm_20,33,21.277841567993164,1,1
drill_4mm_20,34,20.444252014160156,1,1
drill_4mm_20,35,21.60003662109375,1,1
drill_4mm_20,36,19.760848999023438,1,1
drill_4mm_20,37,22.160825729370117,1,1
drill_4mm_20,38,17.466718673706055,1,1
drill_4mm_20,39,21.838207244873047,1,1
drill_4mm_20,40,22.525829315185547,1,1
